Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
I35_S50.R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0024521022690119597)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.02533839011312358)	(27.0, 0.1087098672595302)	(28.0, 0.10707513241352223)	(29.0, 0.08827568168443055)	(30.0, 0.038416268881187376)	(31.0, 0.05149414764925114)	(32.0, 0.0425031059962073)	(33.0, 0.022068920421107637)	(34.0, 0.11443143922055812)	(35.0, 0.14222193160269367)	(36.0, 0.2868959654743993)	(37.0, 0.08255410972340263)	(38.0, 0.09808409076047839)	(39.0, 0.16592558686980932)	(40.0, 0.1765513633688611)	(41.0, 0.05885045445628702)	(42.0, 0.15611717779376152)	(43.0, 0.16102138233178542)	(44.0, 0.07764990518537872)	(45.0, 0.31305172301052664)	(46.0, 9.044170535539273)	(47.0, 25.337572745700783)	(48.0, 14.471490224285475)	(49.0, 3.2286013208657414)	(50.0, 16.054730922644268)	(51.0, 28.79176747531549)	(52.0, 0.720100699666512)	(53.0, 0.01389524619106777)	(54.0, 0.013077878768063782)	(55.0, 0.0024521022690119597)	(56.0, 0.0024521022690119597)	(57.0, 0.0)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I35_S50.R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.006389095942924048)	(26.0, 0.019167287828772146)	(27.0, 0.050402867994178605)	(28.0, 0.11287402832499155)	(29.0, 0.11216412877577778)	(30.0, 0.061761260781599124)	(31.0, 0.10577503283285374)	(32.0, 0.11500372697263292)	(33.0, 0.06957015582295073)	(34.0, 0.09725623824228832)	(35.0, 0.08873744365172291)	(36.0, 0.16824619316366657)	(37.0, 0.13914031164590154)	(38.0, 0.2555638377169617)	(39.0, 0.11713342562027426)	(40.0, 0.0624711603308129)	(41.0, 0.12210272246477077)	(42.0, 0.2832499201362992)	(43.0, 0.33791218542576085)	(44.0, 0.35352997550846416)	(45.0, 1.1173818904624924)	(46.0, 15.11944059915436)	(47.0, 27.28782877223061)	(48.0, 14.835480779469068)	(49.0, 7.009548148937017)	(50.0, 11.033968693429806)	(51.0, 16.43914386114327)	(52.0, 3.72981223156919)	(53.0, 0.5118375749831382)	(54.0, 0.11216412877577778)	(55.0, 0.04969296844496481)	(56.0, 0.008518794590565398)	(57.0, 0.01135839278742053)	(58.0, 0.00922869413977918)	(59.0, 0.0021296986476413496)	(60.0, 0.0)	(61.0, 0.0021296986476413496)	(62.0, 0.007098995492137831)	(63.0, 0.00922869413977918)	(64.0, 0.0021296986476413496)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0028395981968551325)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0021296986476413496)	(73.0, 0.0021296986476413496)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0021296986476413496)	(83.0, 0.0)	(84.0, 0.0021296986476413496)	(85.0, 0.0021296986476413496)	(86.0, 0.0021296986476413496)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0028395981968551325)	(91.0, 0.0028395981968551325)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0021296986476413496)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I36_S51.R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.033813554111933146)	(27.0, 0.29817406807795593)	(28.0, 0.31969178433100426)	(29.0, 0.19878271205197068)	(30.0, 0.07992294608275106)	(31.0, 0.03278890095702608)	(32.0, 0.03688751357665434)	(33.0, 0.028690288337397816)	(34.0, 0.00819722523925652)	(35.0, 0.01024653154907065)	(36.0, 0.05840522982970271)	(37.0, 0.05430661721007444)	(38.0, 0.11373650019468422)	(39.0, 0.14755005430661736)	(40.0, 0.05123265774535325)	(41.0, 0.022542369407955426)	(42.0, 0.015369797323605973)	(43.0, 0.014345144168698908)	(44.0, 0.003073959464721195)	(45.0, 0.00409861261962826)	(46.0, 0.15164866692624565)	(47.0, 1.5093140971781032)	(48.0, 6.492202389491088)	(49.0, 4.411131831874893)	(50.0, 28.022214480398418)	(51.0, 55.65813472139685)	(52.0, 1.6199766379080685)	(53.0, 0.10451462180052062)	(54.0, 0.10348996864561354)	(55.0, 0.09426809025144997)	(56.0, 0.06557780191405217)	(57.0, 0.10963788757505596)	(58.0, 0.07582433346312281)	(59.0, 0.0409861261962826)	(60.0, 0.00614791892944239)	(61.0, 0.003073959464721195)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I36_S51.R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0028576327370406188)	(24.0, 0.0028576327370406188)	(25.0, 0.009525442456802063)	(26.0, 0.06667809719761444)	(27.0, 0.19431902611876212)	(28.0, 0.2286106189632495)	(29.0, 0.24194623840277235)	(30.0, 0.20860718980396523)	(31.0, 0.14859690232611222)	(32.0, 0.09430188032234041)	(33.0, 0.1066849555161831)	(34.0, 0.05715265474081237)	(35.0, 0.016193252176563505)	(36.0, 0.04191194680992908)	(37.0, 0.08763407060257897)	(38.0, 0.08763407060257898)	(39.0, 0.09430188032234042)	(40.0, 0.036196681335847844)	(41.0, 0.05048484502105094)	(42.0, 0.040006858318568664)	(43.0, 0.07048827418033525)	(44.0, 0.13716637137794974)	(45.0, 0.1952715703644424)	(46.0, 0.6496351755539015)	(47.0, 2.804290259282547)	(48.0, 15.104494103750806)	(49.0, 12.6278790649827)	(50.0, 22.085690880340934)	(51.0, 34.975519612886664)	(52.0, 7.760377969556681)	(53.0, 0.9296831837838814)	(54.0, 0.254329313596615)	(55.0, 0.14002400411499033)	(56.0, 0.12668838467546745)	(57.0, 0.10382732277914247)	(58.0, 0.09715951305938102)	(59.0, 0.053342477758091554)	(60.0, 0.02952887161608639)	(61.0, 0.0028576327370406188)	(62.0, 0.0)	(63.0, 0.0028576327370406188)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0028576327370406188)	(68.0, 0.0028576327370406188)	(69.0, 0.0057152654740812376)	(70.0, 0.0028576327370406188)	(71.0, 0.0)	(72.0, 0.0028576327370406188)	(73.0, 0.0)	(74.0, 0.0028576327370406188)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0028576327370406188)	(90.0, 0.0028576327370406188)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0028576327370406188)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0038101769827208255)
I3_S61.R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.02414508513378166)	(27.0, 0.10462870224638718)	(28.0, 0.07780082987551867)	(29.0, 0.07511804263843182)	(30.0, 0.03219344684504221)	(31.0, 0.028616397195593075)	(32.0, 0.03219344684504221)	(33.0, 0.021462297896694803)	(34.0, 0.007154099298898269)	(35.0, 0.008048361711260553)	(36.0, 0.0983688653598512)	(37.0, 0.059915581628273)	(38.0, 0.06975246816425812)	(39.0, 0.06706968092717128)	(40.0, 0.016990985834883388)	(41.0, 0.0035770496494491343)	(42.0, 0.007154099298898269)	(43.0, 0.002682787237086851)	(44.0, 0.0035770496494491343)	(45.0, 0.007154099298898269)	(46.0, 0.2700672485334096)	(47.0, 2.341178995564467)	(48.0, 5.904814708828108)	(49.0, 3.628916869366132)	(50.0, 34.12237086850776)	(51.0, 51.665116611818505)	(52.0, 1.2358706538846749)	(53.0, 0.0491844326799256)	(54.0, 0.016096723422521105)	(55.0, 0.006259836886535985)	(56.0, 0.002682787237086851)	(57.0, 0.0035770496494491343)	(58.0, 0.0035770496494491343)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.002682787237086851)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I3_S61.R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.013588802826470923)	(26.0, 0.026328305476287416)	(27.0, 0.06879331430900903)	(28.0, 0.10701182225845854)	(29.0, 0.0815328169588255)	(30.0, 0.07473841554559005)	(31.0, 0.10191602119853191)	(32.0, 0.06114961271911913)	(33.0, 0.04671150971599379)	(34.0, 0.014438103003125353)	(35.0, 0.0365199075961406)	(36.0, 0.06454681342573688)	(37.0, 0.07134121483897234)	(38.0, 0.08577931784209769)	(39.0, 0.046711509715993804)	(40.0, 0.016136703356434218)	(41.0, 0.034821307242831744)	(42.0, 0.056903111835846974)	(43.0, 0.09257371925533316)	(44.0, 0.12824432667481936)	(45.0, 0.19703764098382837)	(46.0, 0.9197920913167493)	(47.0, 3.763249082755762)	(48.0, 14.647030846581933)	(49.0, 12.747995651582986)	(50.0, 27.378889794809137)	(51.0, 32.00672645739975)	(52.0, 5.995209947003624)	(53.0, 0.7711645604022253)	(54.0, 0.17580513656746755)	(55.0, 0.07898491642886223)	(56.0, 0.03397200706617731)	(57.0, 0.024629705122978546)	(58.0, 0.007643701589889894)	(59.0, 0.005095801059926596)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.002547900529963298)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.005095801059926596)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.003397200706617731)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.002547900529963298)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.003397200706617731)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I4_S62.R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.04082743603701688)	(26.0, 0.8709853021230267)	(27.0, 5.697695518054799)	(28.0, 7.770821992378877)	(29.0, 4.844855743059333)	(30.0, 1.0751224823081111)	(31.0, 0.21774632553075668)	(32.0, 0.22228270731264752)	(33.0, 0.29486481582289964)	(34.0, 4.9265106151333695)	(35.0, 5.434585374705136)	(36.0, 0.34930139720558884)	(37.0, 0.5715841045182364)	(38.0, 0.5080747595717656)	(39.0, 5.511703864997279)	(40.0, 6.1059698784249665)	(41.0, 4.209762293594629)	(42.0, 1.056976955180548)	(43.0, 0.12248230811105064)	(44.0, 0.07258210851025222)	(45.0, 0.03175467247323535)	(46.0, 0.35837416076937034)	(47.0, 1.224823081110506)	(48.0, 4.849392124841223)	(49.0, 3.715296679368539)	(50.0, 12.230085283977516)	(51.0, 24.08365088005805)	(52.0, 1.4607149337688259)	(53.0, 0.5171475231355471)	(54.0, 0.5126111413536565)	(55.0, 0.4173471239339503)	(56.0, 0.24496461622210128)	(57.0, 0.24042823444021053)	(58.0, 0.13155507167483216)	(59.0, 0.027218290691344585)	(60.0, 0.018145527127563055)	(61.0, 0.018145527127563055)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.013609145345672292)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I4_S62.R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0503229053090665)	(25.0, 0.32709888450893226)	(26.0, 1.8577539209930383)	(27.0, 4.411641365428161)	(28.0, 6.344879644384779)	(29.0, 5.002935502809682)	(30.0, 2.8725991780592186)	(31.0, 1.3377505661326834)	(32.0, 0.6961335234420869)	(33.0, 0.8177472112723307)	(34.0, 4.344544158349406)	(35.0, 3.32131175039839)	(36.0, 2.9732449886773527)	(37.0, 3.36744108026504)	(38.0, 1.0861360395873518)	(39.0, 2.2687243143504157)	(40.0, 1.6983980541809935)	(41.0, 4.508093600603864)	(42.0, 1.1280717940115736)	(43.0, 0.26000167743017694)	(44.0, 0.09225865973328858)	(45.0, 0.1467751404847773)	(46.0, 0.5367776566300428)	(47.0, 1.7780759875870158)	(48.0, 7.703598087729596)	(49.0, 7.6616623333053715)	(50.0, 11.381363750733907)	(51.0, 15.335905392938031)	(52.0, 4.2355111968464305)	(53.0, 0.9477480499874192)	(54.0, 0.32290530906651005)	(55.0, 0.3396796108361988)	(56.0, 0.23484022477564373)	(57.0, 0.13838798959993287)	(58.0, 0.17613016858173278)	(59.0, 0.08387150884844416)	(60.0, 0.029355028096955456)	(61.0, 0.05871005619391091)	(62.0, 0.029355028096955456)	(63.0, 0.012580726327266626)	(64.0, 0.016774301769688835)	(65.0, 0.016774301769688835)	(66.0, 0.016774301769688835)	(67.0, 0.016774301769688835)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.012580726327266626)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I50_S54.R1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.002077145171676051)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.008308580686704203)	(27.0, 0.05192862929190127)	(28.0, 0.08724009721039414)	(29.0, 0.06231435515028151)	(30.0, 0.02492574206011261)	(31.0, 0.016617161373408407)	(32.0, 0.031157177575140763)	(33.0, 0.04708195722465715)	(34.0, 0.13847634477840337)	(35.0, 1.5447036260030902)	(36.0, 6.782571367246201)	(37.0, 0.47635862603770823)	(38.0, 1.91305070311366)	(39.0, 4.1702151230016105)	(40.0, 4.532330764597143)	(41.0, 0.10108773168823451)	(42.0, 3.323432274681638)	(43.0, 3.7582479972857996)	(44.0, 0.14816968891289165)	(45.0, 0.015232397925624372)	(46.0, 0.18694306545084455)	(47.0, 1.5453960077269844)	(48.0, 4.860519701721956)	(49.0, 2.7979145462476285)	(50.0, 22.0855922287076)	(51.0, 40.36516212118064)	(52.0, 0.8737857355517248)	(53.0, 0.021463833440652523)	(54.0, 0.016617161373408407)	(55.0, 0.0062314355150281525)	(56.0, 0.0)	(57.0, 0.002077145171676051)	(58.0, 0.0)	(59.0, 0.0)	(60.0, 0.0)	(61.0, 0.002769526895568068)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
I50_S54.R2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.006429503706608812)	(25.0, 0.008358354818591455)	(26.0, 0.023789163714452607)	(27.0, 0.05015012891154874)	(28.0, 0.08808420078054076)	(29.0, 0.05657963261815754)	(30.0, 0.05657963261815754)	(31.0, 0.08358354818591458)	(32.0, 0.09901435708177574)	(33.0, 0.16716709637182914)	(34.0, 0.3504079520101803)	(35.0, 1.0325782952813753)	(36.0, 1.3823432969208955)	(37.0, 1.3328361183800101)	(38.0, 7.066024573563341)	(39.0, 3.1022355384387192)	(40.0, 1.1946017886879177)	(41.0, 0.4873563809609491)	(42.0, 6.129888833881)	(43.0, 6.654536336340337)	(44.0, 0.5632245246989324)	(45.0, 0.199957565275534)	(46.0, 0.5702969787762019)	(47.0, 2.6521702789761226)	(48.0, 10.457587778799038)	(49.0, 8.196331325185097)	(50.0, 16.851086264650863)	(51.0, 24.901467855696644)	(52.0, 5.310770061658909)	(53.0, 0.6513087254794724)	(54.0, 0.1343766274681242)	(55.0, 0.05657963261815755)	(56.0, 0.02636096519709613)	(57.0, 0.017359660007843794)	(58.0, 0.0019288511119826437)	(59.0, 0.005786553335947932)	(60.0, 0.005786553335947932)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.004500652594626169)	(65.0, 0.002571801482643525)	(66.0, 0.002571801482643525)	(67.0, 0.0)	(68.0, 0.0019288511119826437)	(69.0, 0.0019288511119826437)	(70.0, 0.0019288511119826437)	(71.0, 0.0019288511119826437)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0019288511119826437)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0019288511119826437)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0019288511119826437)	(92.0, 0.0019288511119826437)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
