Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
Gl-7_S1.R2	(1, 32.98441629955947)	(2, 33.23535242290749)	(3, 33.09410792951542)	(4, 33.32907488986784)	(5, 33.206332599118944)	(6, 36.40468061674009)	(7, 36.385517621145375)	(8, 35.49003303964758)	(9, 36.2125550660793)	(12, 36.578755506607926)	(17, 36.56965859030837)	(22, 36.36429515418503)	(27, 36.51589207048458)	(32, 36.43157488986784)	(37, 36.30874449339207)	(42, 36.36333700440529)	(47, 36.2740308370044)	(52, 36.350132158590306)	(57, 36.267081497797356)	(62, 36.040848017621144)	(67, 35.24846916299559)	(72, 35.82824889867842)	(77, 35.63825991189428)	(82, 35.6904295154185)	(87, 35.301707048458155)	(92, 36.05876651982379)	(97, 36.0106718061674)	(102, 35.88590308370044)	(107, 35.244174008810575)	(112, 35.05740088105727)	(117, 35.386916299559466)	(122, 35.3845704845815)	(127, 34.94452643171806)	(132, 34.7592731277533)	(137, 34.56882158590308)	(142, 34.65742290748899)	(147, 34.63283039647577)	(152, 34.340231277533036)	(157, 34.00062775330397)	(162, 33.8476872246696)	(167, 33.67193832599119)	(172, 33.341222466960346)	(177, 32.851596916299556)	(182, 32.93094713656387)	(187, 32.595859030837005)	(192, 31.693491189427313)	(197, 30.90698237885463)	(202, 30.855385462555063)	(207, 30.000253303964758)	(212, 29.52885462555066)	(217, 30.02179515418502)	(222, 30.511442731277533)	(227, 27.81299559471366)	(232, 28.704140969162996)	(237, 28.643733480176213)	(242, 27.422698237885463)	(247, 27.055616740088105)	(252, 25.855121145374447)	(257, 23.604669603524226)	(262, 20.30019823788546)	(267, 22.340726872246698)	(272, 20.993997797356833)	(277, 19.733854625550663)	(282, 19.894375148411903)	(287, 20.708779406342124)	(292, 19.378387468140843)	(297, 21.500482959787284)	(300, 24.440735459406678)
Gl-80_S38.R1	(1, 33.87094270392323)	(2, 33.904565340107254)	(3, 33.94753739768558)	(4, 33.93511854360711)	(5, 33.94090460062094)	(6, 37.747530341518484)	(7, 37.8354149026249)	(8, 37.54244284504657)	(9, 37.485076206604575)	(12, 37.6961755574372)	(17, 37.73969093988146)	(22, 37.697967823878066)	(27, 37.69715636466272)	(32, 37.70592718035563)	(37, 37.62623482924076)	(42, 37.689930849562515)	(47, 37.64540643522439)	(52, 37.65513688964154)	(57, 37.65026107818234)	(62, 37.614817950889076)	(67, 37.36346316680779)	(72, 37.53262066045724)	(77, 37.615911656788036)	(82, 37.60136184024838)	(87, 37.500705616709)	(92, 37.62574795371154)	(97, 37.581463449054475)	(102, 37.55201806378775)	(107, 37.38658622636184)	(112, 37.47787186000564)	(117, 37.47803415184872)	(122, 37.49996471916455)	(127, 37.256258820208856)	(132, 37.292153542195884)	(137, 37.01007620660457)	(142, 37.39045300592718)	(147, 37.17997459779848)	(152, 37.21553767993226)	(157, 37.13330510866497)	(162, 37.296605983629696)	(167, 37.181816257408975)	(172, 37.17423087778719)	(177, 37.21177674287327)	(182, 37.123666384419984)	(187, 37.19248518204911)	(192, 37.02588202088625)	(197, 36.765671747106964)	(202, 36.82329240756421)	(207, 36.77097092859159)	(212, 36.64081992661586)	(217, 36.783022861981365)	(222, 36.76856477561389)	(227, 36.22665114309907)	(232, 36.38246542478126)	(237, 36.48563364380468)	(242, 36.10706322325713)	(247, 35.01858594411516)	(252, 35.90509455263901)	(257, 35.34177956534011)	(262, 34.127864803838555)	(267, 34.140036692068875)	(272, 33.02432966412645)	(277, 32.43338272650296)	(282, 32.30296988211182)	(287, 34.0235447681045)	(292, 33.80997024533569)	(297, 31.41607892164789)	(300, 32.626003266121764)
Gl-80_S38.R2	(1, 32.895674569573806)	(2, 33.27473186565058)	(3, 33.17933248659328)	(4, 33.333580299181484)	(5, 33.28461049957663)	(6, 36.359088343211965)	(7, 36.296641264465144)	(8, 35.92778012983347)	(9, 36.29300733841377)	(12, 36.62739204064352)	(17, 36.607091447925484)	(22, 36.40928591589049)	(27, 36.5136677956534)	(32, 36.47085802991815)	(37, 36.3918571831781)	(42, 36.413336155800174)	(47, 36.31599633079311)	(52, 36.40900366920688)	(57, 36.29465142534575)	(62, 36.07224103866779)	(67, 35.28289585097375)	(72, 35.85879198419419)	(77, 35.66180496754163)	(82, 35.72631244707874)	(87, 35.33367202935366)	(92, 36.08614874400225)	(97, 35.989267569856054)	(102, 35.87113322043466)	(107, 35.29928027095682)	(112, 35.13268416596105)	(117, 35.43176686423934)	(122, 35.359871577758966)	(127, 34.912559977420266)	(132, 34.82623482924076)	(137, 34.64674710697149)	(142, 34.75527095681626)	(147, 34.67138018628281)	(152, 34.38528083545019)	(157, 34.066342082980526)	(162, 33.9457521874118)	(167, 33.8805955405024)	(172, 33.6654459497601)	(177, 33.244623200677395)	(182, 33.32877504939317)	(187, 32.93893593000282)	(192, 32.19012842224104)	(197, 31.209681061247533)	(202, 31.23705193338978)	(207, 30.287164832063223)	(212, 29.934370589895572)	(217, 30.34762912785775)	(222, 30.783890770533446)	(227, 27.747854925204628)	(232, 28.919947784363536)	(237, 28.942640417725094)	(242, 27.595166525543323)	(247, 27.079297205757836)	(252, 26.09032599491956)	(257, 23.631548123059552)	(262, 20.455249788314987)	(267, 22.45650578605701)	(272, 20.827286198137173)	(277, 19.81192492238216)	(282, 19.980550906937175)	(287, 20.81517721493838)	(292, 19.577459153645044)	(297, 21.491212873842752)	(300, 24.552559876770935)
Gl-85_S39.R1	(1, 33.897829375984195)	(2, 33.90570290548677)	(3, 33.93460339024917)	(4, 33.89582239787569)	(5, 33.93519004538858)	(6, 37.755426560039524)	(7, 37.86846574242752)	(8, 37.643437181585206)	(9, 37.60928767715441)	(12, 37.77434155679749)	(17, 37.80818229536543)	(22, 37.736455985426254)	(27, 37.677846049340786)	(32, 37.616481921758734)	(37, 37.60331614536697)	(42, 37.5649488992497)	(47, 37.63887979744959)	(52, 37.748436100904684)	(57, 37.65442307098527)	(62, 37.60786117886806)	(67, 37.53093525179857)	(72, 37.50935251798561)	(77, 37.602241640164266)	(82, 37.62086022169389)	(87, 37.54289684132522)	(92, 37.61181955722975)	(97, 37.58416031123599)	(102, 37.41901380183406)	(107, 37.39813505418841)	(112, 37.51455213511594)	(117, 37.48435483372958)	(122, 37.48868990644395)	(127, 37.33293605458981)	(132, 37.39181152931732)	(137, 37.14799765337944)	(142, 37.46878068360762)	(147, 37.17536048414487)	(152, 37.10210269552598)	(157, 37.05803563158057)	(162, 37.054947972952114)	(167, 37.10322042794949)	(172, 37.123654552752654)	(177, 37.11024176367061)	(182, 37.13177509494551)	(187, 37.16554172970636)	(192, 37.114082811004415)	(197, 36.958748880723746)	(202, 36.852817488498474)	(207, 36.91128539228703)	(212, 36.237082780127835)	(217, 36.65787507333189)	(222, 36.08417574952913)	(227, 35.41349306820638)	(232, 35.97054991200172)	(237, 35.73925957946089)	(242, 34.869219131132866)	(247, 32.74183468675703)	(252, 34.47985302744928)	(257, 34.306931793620905)	(262, 33.26413066971316)	(267, 33.71615771760274)	(272, 32.461333250995764)	(277, 32.19341093648686)	(282, 31.092907433576414)	(287, 32.647062306763345)	(292, 32.171934062874776)	(297, 27.782230299903297)	(300, 31.969110158684025)
Gl-85_S39.R2	(1, 33.12202426899682)	(2, 33.285176150924755)	(3, 33.281717973260875)	(4, 33.30030567820422)	(5, 33.08707197332263)	(6, 36.591595393213325)	(7, 36.72640256893198)	(8, 36.32497607064563)	(9, 36.67153487510421)	(12, 36.992991014913386)	(17, 36.96191681847655)	(22, 36.68583073455399)	(27, 36.41584586408127)	(32, 36.333386852749555)	(37, 36.22732577886189)	(42, 36.25977089572977)	(47, 36.67219563405071)	(52, 36.82203970728996)	(57, 36.54754067990243)	(62, 36.38012782906721)	(67, 36.129156760428565)	(72, 35.96100904683978)	(77, 35.884731528082256)	(82, 35.925643004909375)	(87, 35.46552629141322)	(92, 36.013196652978046)	(97, 36.16338654398369)	(102, 35.67088029147497)	(107, 35.55625405255195)	(112, 35.70725291011826)	(117, 35.469669929292614)	(122, 35.65804798221509)	(127, 35.44052860715719)	(132, 35.085342884490686)	(137, 35.33189860129064)	(142, 34.944298638342545)	(147, 34.25924599376293)	(152, 33.50522740605798)	(157, 33.14054404545034)	(162, 32.941353012010985)	(167, 33.838503103096926)	(172, 33.00626794701578)	(177, 32.53867292432149)	(182, 32.9257973878408)	(187, 32.83713218266588)	(192, 32.5823385926452)	(197, 31.336375706301908)	(202, 30.997579275635285)	(207, 30.897625590514714)	(212, 29.491197085250256)	(217, 29.43348257016704)	(222, 29.6458023280946)	(227, 24.92523543397042)	(232, 27.06113564084355)	(237, 27.87185599160157)	(242, 27.078525334239043)	(247, 24.139759780158705)	(252, 23.840071633680182)	(257, 22.662197795411743)	(262, 20.750294871399017)	(267, 21.214487294284744)	(272, 19.518732824898883)	(277, 19.914286596473893)	(282, 19.296793877152354)	(287, 20.745339611921448)	(292, 20.663654259916548)	(297, 19.082224847452416)	(300, 24.467430389965852)
Gl-86_S40.R1	(1, 33.855294518215864)	(2, 33.90875042560436)	(3, 33.93871297242084)	(4, 33.91692202928158)	(5, 33.94620360912496)	(6, 37.7759618658495)	(7, 37.84439904664624)	(8, 37.700715015321755)	(9, 37.65338781069118)	(12, 37.74640789921689)	(17, 37.76670071501532)	(22, 37.75267279536943)	(27, 37.724480762683015)	(32, 37.69050051072523)	(37, 37.618590398365676)	(42, 37.69996595165134)	(47, 37.64467143343548)	(52, 37.66986721144024)	(57, 37.64494382022472)	(62, 37.64671433435479)	(67, 37.558801498127345)	(72, 37.63125638406537)	(77, 37.647191011235954)	(82, 37.61171263193735)	(87, 37.52461695607763)	(92, 37.60449438202247)	(97, 37.54688457609806)	(102, 37.54484167517876)	(107, 37.48648280558393)	(112, 37.5551923731699)	(117, 37.53428668709568)	(122, 37.49635682669391)	(127, 37.384201566224036)	(132, 37.40497105890364)	(137, 37.16915219611849)	(142, 37.37916241062309)	(147, 37.32781750085121)	(152, 37.28913857677903)	(157, 37.04875723527409)	(162, 37.060129383724885)	(167, 36.643922369765065)	(172, 35.93619339462036)	(177, 36.05461355124276)	(182, 36.095199182839636)	(187, 36.247871978209055)	(192, 36.29213483146067)	(197, 35.80898876404495)	(202, 35.786176370446036)	(207, 35.81293837248894)	(212, 35.471433435478374)	(217, 35.57732379979571)	(222, 35.61532175689479)	(227, 35.35750766087845)	(232, 35.539530132788556)	(237, 35.92250595846101)	(242, 35.6046986721144)	(247, 33.907933265236636)	(252, 35.23159686755192)	(257, 34.73183520599251)	(262, 33.73503575076609)	(267, 33.941709227102486)	(272, 32.762478719782095)	(277, 32.37711950970378)	(282, 32.21515901579266)	(287, 33.528168441715074)	(292, 33.43562447868503)	(297, 30.40465761602685)	(300, 31.348329184382024)
Gl-86_S40.R2	(1, 32.990466462376574)	(2, 33.2448076268301)	(3, 33.21859039836568)	(4, 33.45386448757235)	(5, 33.41164453524004)	(6, 36.71297242083759)	(7, 36.70343888321416)	(8, 36.241062308478035)	(9, 36.53115423901941)	(12, 36.75689479060266)	(17, 36.766224038134155)	(22, 36.60245148110317)	(27, 36.622403813415055)	(32, 36.64569288389513)	(37, 36.64868913857678)	(42, 36.67878787878788)	(47, 36.5344228804903)	(52, 36.627102485529456)	(57, 36.5912836227443)	(62, 36.325774599931904)	(67, 36.11208716377256)	(72, 36.301668369084105)	(77, 36.09220292815799)	(82, 36.12700034048349)	(87, 35.91270003404834)	(92, 36.299080694586316)	(97, 36.18106911814777)	(102, 36.12679605039155)	(107, 35.91222335716718)	(112, 35.753898535921)	(117, 35.775076608784474)	(122, 35.73169901259789)	(127, 35.50473272046305)	(132, 35.48239700374531)	(137, 35.374395641811375)	(142, 35.258631256384064)	(147, 35.22533197139939)	(152, 34.84487572352741)	(157, 34.281239359891046)	(162, 33.67218249914879)	(167, 32.3391215526047)	(172, 29.925434116445352)	(177, 29.866939053455905)	(182, 30.254954034729316)	(187, 30.346884576098056)	(192, 29.570854613551244)	(197, 29.27129724208376)	(202, 28.800204290091926)	(207, 28.471978209056857)	(212, 28.437044603336737)	(217, 28.516241062308477)	(222, 28.33183520599251)	(227, 26.311406196799453)	(232, 27.206469186244465)	(237, 28.4816479400749)	(242, 27.3545114061968)	(247, 26.947565543071164)	(252, 26.597480422199528)	(257, 24.356281920326865)	(262, 21.511746680286006)	(267, 23.11406196799455)	(272, 21.293224378617637)	(277, 20.453251617296566)	(282, 20.698074260293474)	(287, 20.595741956405874)	(292, 20.703989760076514)	(297, 22.296020397964128)	(300, 23.982124489345487)
Gl-88_S41.R1	(1, 33.86957676642465)	(2, 33.91889498848946)	(3, 33.94855675579954)	(4, 33.927483619621036)	(5, 33.942093146803614)	(6, 37.77235700371879)	(7, 37.84478484150877)	(8, 37.58933947228617)	(9, 37.61112094917655)	(12, 37.726049229679475)	(17, 37.73268992385338)	(22, 37.688418629360726)	(27, 37.71126261731892)	(32, 37.67023198158314)	(37, 37.61228971135116)	(42, 37.59132282627944)	(47, 37.601735434744114)	(52, 37.61815123074199)	(57, 37.63405347972375)	(62, 37.630086771737204)	(67, 37.40814591818665)	(72, 37.57611120949176)	(77, 37.594014520984594)	(82, 37.57271117407473)	(87, 37.4644412962635)	(92, 37.54763591287409)	(97, 37.43088365503807)	(102, 37.415034531609706)	(107, 37.42861696476005)	(112, 37.538374358066235)	(117, 37.46638923322118)	(122, 37.441455640162914)	(127, 37.31554807862582)	(132, 37.38638214981406)	(137, 37.13304409420931)	(142, 37.37055073490349)	(147, 37.153745351514075)	(152, 37.23276075792457)	(157, 36.93803789622808)	(162, 37.034372233044095)	(167, 36.98609881352931)	(172, 36.886399858331856)	(177, 36.89188949884895)	(182, 36.83292013458473)	(187, 36.91076677882061)	(192, 36.803984416504335)	(197, 36.62188772799716)	(202, 36.45041615016823)	(207, 36.54634319107491)	(212, 36.143722330440944)	(217, 36.305755268284045)	(222, 36.25273596599965)	(227, 35.736107667788204)	(232, 36.046201522932535)	(237, 35.92941384806092)	(242, 35.51620329378431)	(247, 33.927589870727815)	(252, 35.03534620152293)	(257, 34.917017885602974)	(262, 33.86222773153887)	(267, 34.05084115459536)	(272, 32.711174074729946)	(277, 32.45914644944219)	(282, 31.87988907010303)	(287, 32.54533001882837)	(292, 32.45602951715177)	(297, 29.41948528872125)	(300, 31.23645252556117)
Gl-88_S41.R2	(1, 32.66920488755091)	(2, 33.07340180626881)	(3, 33.02133876394546)	(4, 33.18337170178856)	(5, 33.13564724632548)	(6, 36.45856206835488)	(7, 36.57667788206127)	(8, 36.137063927749246)	(9, 36.358508942801485)	(12, 36.557180803966716)	(17, 36.51694705153179)	(22, 36.343669204887554)	(27, 36.50432087834248)	(32, 36.42516380378962)	(37, 36.34000354170355)	(42, 36.08861342305649)	(47, 36.20366566318399)	(52, 36.320205418806445)	(57, 36.324561714184526)	(62, 36.04659111032407)	(67, 35.44147334868071)	(72, 35.70821675225783)	(77, 35.52882946697362)	(82, 35.56778820612715)	(87, 35.32790862404816)	(92, 35.91955020364795)	(97, 35.69194262440234)	(102, 35.41843456702674)	(107, 35.56454754737028)	(112, 35.447972374712236)	(117, 35.4036125376306)	(122, 35.2421285638392)	(127, 34.97763414202231)	(132, 35.05834956614131)	(137, 34.83612537630601)	(142, 34.57205595891624)	(147, 34.40104480255003)	(152, 34.2096334336816)	(157, 33.589357180803965)	(162, 33.107720913759515)	(167, 33.30554276607048)	(172, 32.434620152293256)	(177, 32.10993447848415)	(182, 32.03164512130335)	(187, 31.569930936780587)	(192, 31.043084823800246)	(197, 30.478732070125726)	(202, 30.214857446431733)	(207, 29.70141668142377)	(212, 28.959234992031167)	(217, 29.169116344961925)	(222, 28.91825748184877)	(227, 26.380750841154594)	(232, 27.715866831946165)	(237, 27.609916769966354)	(242, 26.806817779351867)	(247, 26.733398264565256)	(252, 25.51459181866478)	(257, 22.678183106074023)	(262, 21.139720205418804)	(267, 22.407207366743403)	(272, 20.64071188241544)	(277, 19.827129449265097)	(282, 19.140208935673908)	(287, 19.37896844659854)	(292, 20.523170560153172)	(297, 20.048306784409263)	(300, 23.199425185894682)
I10_S77.R1	(1, 33.851447423446864)	(2, 33.91626783142047)	(3, 33.94354351563589)	(4, 33.92927837925747)	(5, 33.94126666976442)	(6, 37.771990149156636)	(7, 37.84842711769899)	(8, 37.5437479671019)	(9, 37.482226662329815)	(12, 37.71031085916082)	(17, 37.76986199526044)	(22, 37.73087681799173)	(27, 37.726025742298226)	(32, 37.734268853677804)	(37, 37.66565680033456)	(42, 37.71884206124251)	(47, 37.669271873983554)	(52, 37.6861948794201)	(57, 37.706918823474744)	(62, 37.66222759165466)	(67, 37.407889967938296)	(72, 37.58120905162399)	(77, 37.664885460712796)	(82, 37.645230240230475)	(87, 37.57353282840016)	(92, 37.679940523209886)	(97, 37.61277821662562)	(102, 37.601663491473445)	(107, 37.423772129547885)	(112, 37.553329306259)	(117, 37.54042098415501)	(122, 37.576534547651136)	(127, 37.309753264253516)	(132, 37.37983365085266)	(137, 37.09294177779843)	(142, 37.46152130477209)	(147, 37.22935737186934)	(152, 37.311045025788765)	(157, 37.21434877561451)	(162, 37.36070814553227)	(167, 37.25231169555318)	(172, 37.226327772873006)	(177, 37.278453603457095)	(182, 37.171032944565766)	(187, 37.24073230797826)	(192, 37.06536870963245)	(197, 36.82608614841318)	(202, 36.869225407741276)	(207, 36.85387296129362)	(212, 36.74514195437015)	(217, 36.8527205984852)	(222, 36.86136331954835)	(227, 36.30521815900748)	(232, 36.458556758514945)	(237, 36.44057432275452)	(242, 36.25777612564472)	(247, 35.325877050322944)	(252, 36.02084475628456)	(257, 35.401737837461084)	(262, 34.268500534361785)	(267, 34.313554202871615)	(272, 33.3996282700618)	(277, 32.71297802146741)	(282, 32.55536679529919)	(287, 34.364359686902084)	(292, 34.03194148755246)	(297, 31.568814951435012)	(300, 32.66207420772957)
I10_S77.R2	(1, 32.808652014311605)	(2, 33.278053993773526)	(3, 33.2585846382603)	(4, 33.36234375726035)	(5, 33.283072347939225)	(6, 36.351842386506206)	(7, 36.075321778727755)	(8, 35.379118070721624)	(9, 36.06719018632963)	(12, 36.50466056410018)	(17, 36.566804516518744)	(22, 36.39470284838065)	(27, 36.47325867757074)	(32, 36.4309558106036)	(37, 36.33152734538358)	(42, 36.38567910413085)	(47, 36.27156730635194)	(52, 36.38130198410855)	(57, 36.26466242274987)	(62, 36.06270154732587)	(67, 35.26950420519493)	(72, 35.81027833279123)	(77, 35.62074253055156)	(82, 35.686278518656195)	(87, 35.26232052413921)	(92, 35.9864132707588)	(97, 35.915961154221456)	(102, 35.833260536220436)	(107, 35.22424608521909)	(112, 35.09542307513591)	(117, 35.42065889131546)	(122, 35.38258445239533)	(127, 34.85748803494262)	(132, 34.78014032805167)	(137, 34.6098508433623)	(142, 34.69881511082199)	(147, 34.55395195390549)	(152, 34.287728265415176)	(157, 33.96853306073139)	(162, 33.86156777101436)	(167, 33.79907996840295)	(172, 33.50962315877515)	(177, 33.080972073788395)	(182, 33.18036336601459)	(187, 32.84751637935041)	(192, 31.91581246224618)	(197, 30.895971376794755)	(202, 31.16431392593281)	(207, 30.197639514892433)	(212, 29.833353468704985)	(217, 30.187900190511595)	(222, 30.60953487291483)	(227, 27.828056317085633)	(232, 28.845704195901675)	(237, 28.572594210306214)	(242, 27.539714697272426)	(247, 27.360596626550812)	(252, 26.018976813345102)	(257, 23.513907346312905)	(262, 20.188662236884902)	(267, 22.285200501835416)	(272, 20.77096789182659)	(277, 19.689754193578363)	(282, 19.66454902355226)	(287, 20.736930902822543)	(292, 19.494527088169114)	(297, 21.554435435863198)	(300, 24.451195875829743)
I111_S52.R1	(1, 33.870509405021394)	(2, 33.91862436425284)	(3, 33.93670783886333)	(4, 33.89618148058448)	(5, 33.93178332122386)	(6, 37.79502704448212)	(7, 37.880277710502945)	(8, 37.641478969887785)	(9, 37.64268991684831)	(12, 37.79790102526843)	(17, 37.8208928715589)	(22, 37.7655122305643)	(27, 37.723290546540724)	(32, 37.630580447243084)	(37, 37.594639541454754)	(42, 37.61737305239364)	(47, 37.7129571324776)	(52, 37.77896181480585)	(57, 37.70386695729394)	(62, 37.694760636150804)	(67, 37.64364252845725)	(72, 37.61840639379995)	(77, 37.65219988697829)	(82, 37.67083232421087)	(87, 37.59938645354)	(92, 37.64357794461936)	(97, 37.57155081940745)	(102, 37.475369338822965)	(107, 37.51994833292968)	(112, 37.60343908936788)	(117, 37.592379107128444)	(122, 37.57229353354323)	(127, 37.45397594252038)	(132, 37.43857269718253)	(137, 37.18022119964479)	(142, 37.55203035440381)	(147, 37.206022442883665)	(152, 37.03401953661096)	(157, 37.09062727052555)	(162, 36.969839347703235)	(167, 37.18582384758214)	(172, 37.23618309518044)	(177, 37.25239363849197)	(182, 37.19215306369581)	(187, 37.332978122224915)	(192, 37.28189230645031)	(197, 37.204553160571564)	(202, 36.93331718737386)	(207, 36.97289093404376)	(212, 36.38821344958424)	(217, 36.74426414789699)	(222, 36.70872689109551)	(227, 36.07301202873981)	(232, 35.795156212157906)	(237, 35.27438443529506)	(242, 35.32425930410915)	(247, 33.180414951158475)	(252, 34.655348349075645)	(257, 34.61462823928312)	(262, 33.53418906918544)	(267, 33.39615726164528)	(272, 31.60104948736579)	(277, 32.408751110034714)	(282, 32.31839989129481)	(287, 32.960906024086356)	(292, 33.30390381104267)	(297, 30.551758885382725)	(300, 29.60416036667778)
